family,metric,ttft_threshold_ms,allocation,baseline,workload,rate,n,mean,sd,ci95_low,ci95_high,p_value,q_value_bh,q_value_bh_within_metric,cohen_dz,bh_significant_q05
primary_goodput,goodput_req_s,2000.0,kv_only,full,sharegpt,45.0,3,-23.698407135902425,3.705276534580412,-32.9028243079172,-14.493989963887648,0.008050310048746366,0.027866457861045114,,-6.39585383566683,True
primary_goodput,goodput_req_s,3000.0,kv_only,full,sharegpt,45.0,3,-20.76799753150082,3.1058151861780594,-28.483270161212612,-13.05272490178903,0.007372540578212336,0.02654114608156441,,-6.686810478590458,True
primary_goodput,goodput_req_s,250.0,state_only,full,sharegpt,45.0,3,0.22344021552725715,0.2875411880226851,-0.4908516933213871,0.9377321243759014,0.3105978343904213,0.3429914735599745,,0.7770720329277808,False
primary_goodput,goodput_req_s,500.0,state_only,full,sharegpt,45.0,3,0.08181188268306983,0.16813824625027526,-0.3358666756148025,0.49949044098094214,0.4880771138479643,0.508088474298829,,0.4865750922683713,False
primary_goodput,goodput_req_s,1000.0,state_only,full,sharegpt,45.0,3,0.08181188268306983,0.16813824625027526,-0.3358666756148025,0.49949044098094214,0.4880771138479643,0.508088474298829,,0.4865750922683713,False
primary_goodput,goodput_req_s,2000.0,state_only,full,sharegpt,45.0,3,0.08181188268306983,0.16813824625027526,-0.3358666756148025,0.49949044098094214,0.4880771138479643,0.508088474298829,,0.4865750922683713,False
primary_goodput,goodput_req_s,3000.0,state_only,full,sharegpt,45.0,3,0.08181188268306983,0.16813824625027526,-0.3358666756148025,0.49949044098094214,0.4880771138479643,0.508088474298829,,0.4865750922683713,False
primary_goodput,goodput_req_s,250.0,joint,full,sharegpt,45.0,3,-20.397314653629863,6.367544300377195,-36.21517158143772,-4.579457725822001,0.03098276586617586,0.0626617736619287,,-3.2033251268344665,False
primary_goodput,goodput_req_s,500.0,joint,full,sharegpt,45.0,3,-20.40861665010877,6.904394020404297,-37.56008221297856,-3.2571510872389773,0.03609764991432436,0.06912315941040835,,-2.9558881763983846,False
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,45.0,3,-18.792797387051422,7.343577365227247,-37.03525485916855,-0.5503399149342911,0.04731589655051544,0.0795968353186241,,-2.5590793767677393,False
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,45.0,3,-14.297909099404825,9.749169309583735,-38.51618823958071,9.92037004077106,0.1262809976180591,0.17351587458969955,,-1.466577166256569,False
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,45.0,3,-11.550605198641312,7.9803921958335,-31.374998406869338,8.273788009586712,0.12902917770761152,0.17594887869219752,,-1.4473731259313036,False
primary_goodput,goodput_req_s,250.0,kv_only,full,sharegpt,50.0,3,-12.263072448518253,4.231585319194753,-22.774913120418997,-1.7512317766175087,0.037473659674843514,0.06953874991208074,,-2.8979853940063878,False
