family,metric,ttft_threshold_ms,allocation,baseline,workload,rate,n,mean,sd,ci95_low,ci95_high,p_value,q_value_bh,q_value_bh_within_metric,cohen_dz,bh_significant_q05
primary_goodput,goodput_req_s,250.0,kv_only,full,sharegpt,40.0,3,-6.068844433238841,4.707143068442883,-17.762036044161974,5.624347177684291,0.15516612140667094,0.21159016555455126,,-1.2892840402334333,False
primary_goodput,goodput_req_s,500.0,kv_only,full,sharegpt,40.0,3,-4.963415587063839,3.7263310005262684,-14.220134951935481,4.293303777807804,0.14743265961192348,0.2041375286934325,,-1.3319846214313376,False
primary_goodput,goodput_req_s,1000.0,kv_only,full,sharegpt,40.0,3,-3.4745196486417824,1.1501284022960079,-6.33159698614045,-0.6174423111431144,0.0346377647067611,0.0724028234242394,,-3.0209841281248067,False
primary_goodput,goodput_req_s,2000.0,kv_only,full,sharegpt,40.0,3,-2.8454724284573865,0.10949339269753536,-3.1174690944448225,-2.5734757624699505,0.0004932015384839948,0.007398023077259922,,-25.987617685002437,True
primary_goodput,goodput_req_s,3000.0,kv_only,full,sharegpt,40.0,3,-2.8454724284573865,0.10949339269753536,-3.1174690944448225,-2.5734757624699505,0.0004932015384839948,0.007398023077259922,,-25.987617685002437,True
primary_goodput,goodput_req_s,250.0,state_only,full,sharegpt,40.0,3,-0.11917387129796471,0.3582161487379862,-1.0090321153359616,0.7706843727400322,0.6226639230244464,0.6441350927839101,,-0.33268704305436914,False
primary_goodput,goodput_req_s,500.0,state_only,full,sharegpt,40.0,3,-0.16226795665408625,0.15072528564317061,-0.536690322834627,0.2121544095264545,0.20323036168898906,0.24226135830475518,,-1.076580853449115,False
primary_goodput,goodput_req_s,1000.0,state_only,full,sharegpt,40.0,3,-0.16226795665408625,0.15072528564317061,-0.536690322834627,0.2121544095264545,0.20323036168898906,0.24226135830475518,,-1.076580853449115,False
primary_goodput,goodput_req_s,2000.0,state_only,full,sharegpt,40.0,3,-0.16226795665408625,0.15072528564317061,-0.536690322834627,0.2121544095264545,0.20323036168898906,0.24226135830475518,,-1.076580853449115,False
primary_goodput,goodput_req_s,3000.0,state_only,full,sharegpt,40.0,3,-0.16226795665408625,0.15072528564317061,-0.536690322834627,0.2121544095264545,0.20323036168898906,0.24226135830475518,,-1.076580853449115,False
primary_goodput,goodput_req_s,250.0,joint,full,sharegpt,40.0,3,-6.778132150670554,5.01947163676012,-19.247190936607524,5.690926635266416,0.14426667164667584,0.20221666112321954,,-1.3503676564343696,False
primary_goodput,goodput_req_s,500.0,joint,full,sharegpt,40.0,3,-5.366321171225986,4.49955824079602,-16.543843483404352,5.81120114095238,0.1748490243711773,0.2217577292486514,,-1.1926328950631888,False
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,40.0,3,-4.9765340038799755,3.824447892539006,-14.476989240360194,4.523921232600244,0.15294510871391254,0.2101535844923989,,-1.3012424652427708,False
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,40.0,3,-2.924550984977986,0.27212825021848297,-3.6005550337783494,-2.2485469361776222,0.0028736406315568383,0.01668565528000745,,-10.746958401525598,True
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,40.0,3,-2.924550984977986,0.27212825021848297,-3.6005550337783494,-2.2485469361776222,0.0028736406315568383,0.01668565528000745,,-10.746958401525598,True
primary_goodput,goodput_req_s,250.0,kv_only,full,sharegpt,45.0,3,-31.396292455641515,0.5343762382911535,-32.72375662144385,-30.06882828983918,9.655024719558971e-05,0.005078791531624043,,-58.75315967648869,True
primary_goodput,goodput_req_s,500.0,kv_only,full,sharegpt,45.0,3,-31.62839120405816,0.5011623995046195,-32.87334762037887,-30.38343478773745,8.368102389725242e-05,0.005078791531624043,,-63.11006419340648,True
primary_goodput,goodput_req_s,1000.0,kv_only,full,sharegpt,45.0,3,-30.013318302645114,0.8155670959917486,-32.03929928226092,-27.98733732302931,0.00024604231439669707,0.005078791531624043,,-36.800550745795135,True
primary_goodput,goodput_req_s,2000.0,kv_only,full,sharegpt,45.0,3,-27.46658464362682,1.0423199991512064,-30.055851061229905,-24.877318226023736,0.00047968815031761733,0.007398023077259922,,-26.351393685234587,True
primary_goodput,goodput_req_s,3000.0,kv_only,full,sharegpt,45.0,3,-25.269315392771105,0.38962937182511004,-26.23720840892745,-24.30142237661476,7.923983223588825e-05,0.005078791531624043,,-64.85474971869819,True
primary_goodput,goodput_req_s,250.0,state_only,full,sharegpt,45.0,3,-16.059122775581468,11.734399522570566,-45.20898715434408,13.090741603181144,0.14122687530216788,0.20016407523141905,,-1.3685508785253562,False
primary_goodput,goodput_req_s,500.0,state_only,full,sharegpt,45.0,3,-15.383749672223402,12.697711898626839,-46.926614652543215,16.15911530809641,0.17074178616447774,0.2217577292486514,,-1.21153714897934,False
primary_goodput,goodput_req_s,1000.0,state_only,full,sharegpt,45.0,3,-13.61133885623034,11.31100196851205,-41.70942540389334,14.486747691432662,0.172499617033602,0.2217577292486514,,-1.203371628271487,False
primary_goodput,goodput_req_s,2000.0,state_only,full,sharegpt,45.0,3,-11.229247396001432,10.162990212408834,-36.475514646795716,14.017019854792851,0.19576115486198792,0.24130734067646173,,-1.1049156952144572,False
primary_goodput,goodput_req_s,3000.0,state_only,full,sharegpt,45.0,3,-8.361645604878499,8.733333135046818,-30.05644779492704,13.33315658517004,0.23910965596281814,0.26404747284237584,,-0.957440358174734,False
primary_goodput,goodput_req_s,250.0,joint,full,sharegpt,45.0,3,-31.104461663216043,0.817417629828748,-33.13503962372321,-29.073883702708876,0.00023012904299758724,0.005078791531624043,,-38.05210522524764,True
primary_goodput,goodput_req_s,500.0,joint,full,sharegpt,45.0,3,-30.80235022229765,1.622174047203387,-34.832053947978245,-26.772646496617057,0.0009232178387443971,0.011078614064932766,,-18.988314031654383,True
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,45.0,3,-29.647240970017595,1.8921625626868523,-34.34763334875015,-24.94684859128504,0.001355013614888734,0.011614402413332007,,-15.668442846643579,True
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,45.0,3,-27.082321843069092,1.9555929483843726,-31.94028403498373,-22.224359651154455,0.0017335382876508413,0.011772058726994857,,-13.848649774199355,True
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,45.0,3,-25.367039538653938,1.7810585297718498,-29.791434199294788,-20.942644878013088,0.0016391802180505527,0.011772058726994857,,-14.242675978707677,True
primary_goodput,goodput_req_s,250.0,kv_only,full,sharegpt,50.0,3,-21.510521306410883,13.947569683405195,-56.158205144223345,13.137162531401575,0.11621581995092035,0.17007193163549322,,-1.5422415370330846,False
primary_goodput,goodput_req_s,500.0,kv_only,full,sharegpt,50.0,3,-23.047178174795107,13.973102317068156,-57.75828859077003,11.663932241179815,0.1037974176407691,0.1570044972717516,,-1.6493959359792965,False
primary_goodput,goodput_req_s,1000.0,kv_only,full,sharegpt,50.0,3,-24.1597152711482,12.880326559791776,-56.156220217986345,7.836789675689943,0.0831037549312062,0.1312164551545361,,-1.8757067345300886,False
primary_goodput,goodput_req_s,2000.0,kv_only,full,sharegpt,50.0,3,-25.92904308128899,11.425290122452868,-54.311037142162704,2.452950979584724,0.05904616098992961,0.10219527863641664,,-2.269442859077468,False
primary_goodput,goodput_req_s,3000.0,kv_only,full,sharegpt,50.0,3,-27.403503987695967,9.649143682758202,-51.37330569613308,-3.4337022792588527,0.03893056037216278,0.075349471688057,,-2.8399933598939517,False
primary_goodput,goodput_req_s,250.0,state_only,full,sharegpt,50.0,3,-17.195070710389633,14.325089742342554,-52.78056636355059,18.390424942771322,0.17315710276126417,0.2217577292486514,,-1.200346456438866,False
primary_goodput,goodput_req_s,500.0,state_only,full,sharegpt,50.0,3,-17.787094780173486,14.179938458493385,-53.01201465521575,17.437825094868774,0.16190663077658035,0.2174865189536154,,-1.2543844835602593,False
primary_goodput,goodput_req_s,1000.0,state_only,full,sharegpt,50.0,3,-18.42076964061955,12.586698921898003,-49.6878630989536,12.846323817714502,0.12671428477694405,0.18102040682420578,,-1.4635107866584134,False
primary_goodput,goodput_req_s,2000.0,state_only,full,sharegpt,50.0,3,-19.203213313424655,10.814302742494034,-46.0674305823391,7.661003955489793,0.09144422900499073,0.1406834292384473,,-1.7757236662116915,False
primary_goodput,goodput_req_s,3000.0,state_only,full,sharegpt,50.0,3,-20.61976092495834,7.757894363132942,-39.89143887619219,-1.3480829737244875,0.044087556903882,0.08353431834419746,,-2.6579068958385856,False
primary_goodput,goodput_req_s,250.0,joint,full,sharegpt,50.0,3,-21.185021743811557,13.906799507725777,-55.73142685070408,13.361383363080972,0.11861937498897943,0.17218941530658305,,-1.5233570982340285,False
primary_goodput,goodput_req_s,500.0,joint,full,sharegpt,50.0,3,-22.589941700596338,14.000918403211456,-57.37015110515313,12.190267703960455,0.10774348443355455,0.16161522665033182,,-1.6134614208889881,False
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,50.0,3,-23.656345827980783,12.917775529018837,-55.74587917154204,8.433187515580475,0.08666749882284999,0.13565347641837391,,-1.8313018193293833,False
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,50.0,3,-25.106529299016827,11.460223821357767,-53.57530347875114,3.36224488071748,0.06296454335091561,0.10467594150113076,,-2.1907538360836565,False
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,50.0,3,-26.454232485619844,9.829512250241276,-50.87209455455604,-2.036370416683642,0.04306930570103126,0.08247313857644284,,-2.691306731416963,False
secondary_throughput,throughput,,kv_only,full,random,30.0,3,-0.152611586887924,0.01879056013559703,-0.199289925945673,-0.10593324783017502,0.005015408846809172,,0.00950287992027001,-8.12171567992883,True
secondary_throughput,throughput,,state_only,full,random,30.0,3,0.009750885921411859,0.0044673647577198085,-0.0013466633453842938,0.02084843518820801,0.06338709790901807,,0.07868743188705692,2.182693030507949,False
secondary_throughput,throughput,,joint,full,random,30.0,3,-0.24716304792735855,0.006823262676606862,-0.26411297205949613,-0.23021312379522094,0.00025393957658120217,,0.001305974965274754,-36.22358681496198,True
secondary_throughput,throughput,,kv_only,full,random,35.0,3,-0.190411038124644,0.021793520442935997,-0.24454914412874307,-0.13627293212054492,0.004338264066649401,,0.008676528133298802,-8.737048180132941,True
secondary_throughput,throughput,,state_only,full,random,35.0,3,0.017561875584805858,0.017626862898344416,-0.026225679280824237,0.06134943045043595,0.2265494541579726,,0.23987589263785333,0.9963131662217295,False
secondary_throughput,throughput,,joint,full,random,35.0,3,-0.28249438829712875,0.02759338919951438,-0.3510401670026467,-0.21394860959161083,0.0031652164823248717,,0.0067028113743350225,-10.237756089132407,True
secondary_throughput,throughput,,kv_only,full,random,40.0,3,2.4804468136835283,0.10482827399075172,2.2200389450054057,2.740854682361651,0.0005948235433483875,,0.002141364756054195,23.662001855552454,True
secondary_throughput,throughput,,state_only,full,random,40.0,3,2.1407958858759883,0.20814530099316705,1.6237342941552386,2.657857477596738,0.003136278315298971,,0.0067028113743350225,10.28510312585085,True
secondary_throughput,throughput,,joint,full,random,40.0,3,2.407435652865336,0.04949929623012443,2.284472584394983,2.530398721335689,0.0001408885273977768,,0.001014397397263993,48.6357551766607,True
secondary_throughput,throughput,,kv_only,full,random,45.0,3,3.2880339122017452,0.04525958239151871,3.1756028767649025,3.400464947638588,6.315185510219126e-05,,0.0005683666959197214,72.64834844825914,True
secondary_throughput,throughput,,state_only,full,random,45.0,3,2.3268402087934965,0.016610435127065372,2.285577600485771,2.368102817101222,1.6986213499876245e-05,,0.00030575184299777244,140.08303762025457,True
secondary_throughput,throughput,,joint,full,random,45.0,3,4.660252503349291,0.28775568017851555,3.9454277664474735,5.375077240251109,0.0012684714930376907,,0.0035126902884120665,16.195171196822947,True
secondary_throughput,throughput,,kv_only,full,random,50.0,3,3.2882378577875286,0.08935971521938785,3.0662560192997774,3.51021969627528,0.00024607954645565743,,0.001305974965274754,36.797765634263115,True
secondary_throughput,throughput,,state_only,full,random,50.0,3,2.363738752165728,0.016872512165836503,2.3218251084026074,2.4056523959288487,1.698354048220377e-05,,0.00030575184299777244,140.09406121228534,True
secondary_throughput,throughput,,joint,full,random,50.0,3,4.901513442072843,0.04626901643776007,4.786574833454207,5.016452050691479,2.9701578817313655e-05,,0.0003564189458077638,105.93511207799796,True
secondary_throughput,throughput,,kv_only,full,sharegpt,20.0,3,-0.7744364194778358,0.05747943226131528,-0.9172232448081676,-0.631649594147504,0.001831209135310311,,0.004708823490797943,-13.473278858376021,True
secondary_throughput,throughput,,state_only,full,sharegpt,20.0,3,0.012798401888143,0.012333834658808166,-0.01784054191829563,0.04343734569458163,0.21411877623288378,,0.2335841195267823,1.037666082137972,False
secondary_throughput,throughput,,joint,full,sharegpt,20.0,3,-0.7329995039855284,0.04512394369430216,-0.8450935942194429,-0.6209054137516139,0.0012608502414163658,,0.0035126902884120665,-16.244136570848635,True
secondary_throughput,throughput,,kv_only,full,sharegpt,25.0,3,-1.47396526634855,0.4994106716687516,-2.714570149491458,-0.23336038320564212,0.0362014117121197,,0.049824214539934124,-2.951409230850797,True
secondary_throughput,throughput,,state_only,full,sharegpt,25.0,3,0.03200705382741731,0.0345283590729831,-0.05376614507063668,0.1177802527254713,0.24958980305296835,,0.25672094028305315,0.9269787121873799,False
secondary_throughput,throughput,,joint,full,sharegpt,25.0,3,-1.3605593158075646,0.5539396712294091,-2.736621743143119,0.015503111527989777,0.05105966793242249,,0.0656481444845432,-2.4561507082313683,False
secondary_throughput,throughput,,kv_only,full,sharegpt,30.0,3,-1.4338360993260437,0.29071966965664453,-2.1560237942677123,-0.7116484043843749,0.013428014599261467,,0.021393000258646155,-4.932023006972596,True
secondary_throughput,throughput,,state_only,full,sharegpt,30.0,3,-0.00022762958356636886,0.040452168778057865,-0.10071638756722917,0.10026112840009643,0.9931083659313337,,0.9931083659313337,-0.005627129284841709,False
secondary_throughput,throughput,,joint,full,sharegpt,30.0,3,-1.358913115045997,0.27802800857240456,-2.0495729760635513,-0.6682532540284427,0.013667750165246155,,0.021393000258646155,-4.8876842373674245,True
secondary_throughput,throughput,,kv_only,full,sharegpt,35.0,3,-1.774553033884935,0.4396301806585628,-2.866654944882481,-0.6824511228873884,0.019851430936834183,,0.028586060549041222,-4.036467722090116,True
secondary_throughput,throughput,,state_only,full,sharegpt,35.0,3,0.05796157313287509,0.049071538665831346,-0.06393888664053103,0.17986203290628122,0.1774061833989211,,0.2060200839471342,1.1811647791927482,False
secondary_throughput,throughput,,joint,full,sharegpt,35.0,3,-1.6828820234529747,0.386541026407878,-2.643103164291465,-0.7226608826144846,0.017135118172255298,,0.025702677258382947,-4.353695748914367,True
secondary_throughput,throughput,,kv_only,full,sharegpt,40.0,3,-2.8454724284573865,0.10949339269753536,-3.1174690944448225,-2.5734757624699505,0.0004932015384839948,,0.001972806153935979,-25.987617685002437,True
secondary_throughput,throughput,,state_only,full,sharegpt,40.0,3,-0.16226795665408625,0.15072528564317061,-0.536690322834627,0.2121544095264545,0.20323036168898906,,0.22863415690011268,-1.076580853449115,False
secondary_throughput,throughput,,joint,full,sharegpt,40.0,3,-2.924550984977986,0.27212825021848297,-3.6005550337783494,-2.2485469361776222,0.0028736406315568383,,0.0067028113743350225,-10.746958401525598,True
secondary_throughput,throughput,,kv_only,full,sharegpt,45.0,3,-7.523968986062795,0.24375899647073973,-8.129499901774174,-6.918438070351415,0.0003496859731192225,,0.0015735868790365012,-30.86642583452691,True
secondary_throughput,throughput,,state_only,full,sharegpt,45.0,3,-2.9252728280300935,1.6439558114642103,-7.009085455739454,1.1585397996792675,0.09111581779410288,,0.10933898135292347,-1.7794108622814269,False
secondary_throughput,throughput,,joint,full,sharegpt,45.0,3,-7.41291405757809,0.442123412058064,-8.511209498719257,-6.314618616436922,0.001183630756624039,,0.0035126902884120665,-16.76661731861545,True
secondary_throughput,throughput,,kv_only,full,sharegpt,50.0,3,-9.050289987862529,1.7384820499061586,-13.368918809235437,-4.731661166489621,0.01207732060452592,,0.02070397817918729,-5.20585759763873,True
secondary_throughput,throughput,,state_only,full,sharegpt,50.0,3,-5.30875464646252,1.8291458830589364,-9.852604914862084,-0.7649043780629574,0.03736816090495059,,0.049824214539934124,-2.9023134215979143,True
secondary_throughput,throughput,,joint,full,sharegpt,50.0,3,-8.942743884251392,1.3125241410271078,-12.20323460055954,-5.682253167943245,0.0071040273356501316,,0.012787249204170237,-6.813393830039044,True
secondary_ttft_p95,ttft_p95,,kv_only,full,random,30.0,3,15.776686184108248,3.2888898716360697,7.6066308241833855,23.94674154403311,0.014178560872312576,,0.022192530061010986,4.796963960444222,True
secondary_ttft_p95,ttft_p95,,state_only,full,random,30.0,3,-8.263583791752666,1.113934564157238,-11.030750650997827,-5.496416932507503,0.006002568983330333,,0.010804624169994599,-7.418374523645911,True
secondary_ttft_p95,ttft_p95,,joint,full,random,30.0,3,44.96572533001501,5.064592543364942,32.38457999839264,57.546870661637385,0.004202042545202019,,0.009454595726704543,8.87844874883845,True
secondary_ttft_p95,ttft_p95,,kv_only,full,random,35.0,3,-0.26162102197605464,30.787066249808312,-76.7409333272807,76.21769128332859,0.9895929787470238,,0.9895929787470238,-0.008497757462606025,False
secondary_ttft_p95,ttft_p95,,state_only,full,random,35.0,3,-44.47945210461814,36.86198621917135,-136.04970220168266,47.090797992446376,0.17179129607973767,,0.22905506143965024,-1.2066482755474817,False
secondary_ttft_p95,ttft_p95,,joint,full,random,35.0,3,25.006010786940674,41.30104678209695,-77.59147705923097,127.60349863311232,0.40436293701377507,,0.4411232040150273,0.6054570703467061,False
secondary_ttft_p95,ttft_p95,,kv_only,full,random,40.0,3,-3645.1119113713503,108.42043985292176,-3914.4432147345515,-3375.780608008149,0.00029477271517077016,,0.0013264772182684658,-33.62015424689425,True
secondary_ttft_p95,ttft_p95,,state_only,full,random,40.0,3,-3133.5676674110196,190.36686183433167,-3606.4651679612475,-2660.6701668607916,0.001227955918140313,,0.0036375280313436552,-16.46067827780884,True
secondary_ttft_p95,ttft_p95,,joint,full,random,40.0,3,-3792.7317896236978,60.120489686309746,-3942.0793653023566,-3643.384213945039,8.374616757867492e-05,,0.0007537155082080742,-63.08551060400551,True
secondary_ttft_p95,ttft_p95,,kv_only,full,random,45.0,3,-5947.466462974747,127.3820690607107,-6263.901064529243,-5631.031861420251,0.0001528733358503253,,0.0009172400151019519,-46.68998161852878,True
secondary_ttft_p95,ttft_p95,,state_only,full,random,45.0,3,-4106.096734230717,40.11218784780267,-4205.740932764256,-4006.4525356971767,3.1809172466850886e-05,,0.00038171006960221066,-102.36531474699022,True
secondary_ttft_p95,ttft_p95,,joint,full,random,45.0,3,-8157.396179096152,512.5827208086841,-9430.722246248595,-6884.070111943709,0.00131355178909632,,0.0036375280313436552,-15.914301922285848,True
secondary_ttft_p95,ttft_p95,,kv_only,full,random,50.0,3,-6749.895792858056,138.12744629342183,-7093.023391223313,-6406.768194492798,0.00013955765175883305,,0.0009172400151019519,-48.86715836705881,True
secondary_ttft_p95,ttft_p95,,state_only,full,random,50.0,3,-4641.4920782049485,26.747944419953413,-4707.937655650357,-4575.04650075954,1.106973262073701e-05,,0.00025605644882502755,-173.52705708265535,True
secondary_ttft_p95,ttft_p95,,joint,full,random,50.0,3,-9395.232376269996,61.37682143275808,-9547.700853018476,-9242.763899521517,1.4225358268057086e-05,,0.00025605644882502755,-153.07459977481935,True
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,20.0,3,20.273233981182173,2.7169157601417373,13.524041081765269,27.022426880599077,0.005933436546535263,,0.010804624169994599,7.461855931861704,True
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,20.0,3,-2.716730410854017,1.222675003521105,-5.754023496315262,0.32056267460722765,0.06136685386630442,,0.0849694899687292,-2.2219562868548683,False
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,20.0,3,22.084643443425495,2.7485863692432453,15.256776389585433,28.912510497265558,0.005123527206908615,,0.01024705441381723,8.034909759632532,True
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,25.0,3,27.822505589574575,2.1110609455167197,22.57833948301318,33.06667169613597,0.0019135501632462802,,0.004920557562633292,13.179394772406498,True
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,25.0,3,-2.9887598318358406,2.9374536402918903,-10.285799196203214,4.308279532531532,0.2200757095843795,,0.27319743258750556,-1.0174662131991477,False
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,25.0,3,30.37460884079336,6.060197430671398,15.320243862610084,45.42897381897664,0.013010394392512266,,0.021289736278656435,5.012148397519818,True
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,30.0,3,40.53014904881517,1.5039843393452315,36.79404483356577,44.26625326406457,0.00045868030038045005,,0.0018347212015218002,26.948518005486818,True
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,30.0,3,-1.7138663989802296,2.5583193174830368,-8.069083894239206,4.641351096278748,0.36569868814040424,,0.4352453973672477,-0.6699188749692087,False
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,30.0,3,36.123484435180835,4.3127570732414044,25.41000194792388,46.83696692243779,0.004717671454838735,,0.009990363080834968,8.375960857918427,True
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,35.0,3,41.32875179251033,9.99911501421633,16.489573101566613,66.16793048345406,0.01895869101521185,,0.027300515061905065,4.1332409652005015,True
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,35.0,3,1.5368343330919647,3.0610237495267323,-6.067170199670788,9.140838865854718,0.4762007258875748,,0.5042125332927262,0.5020654718309768,False
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,35.0,3,48.03016455844044,2.8447286917074943,40.96346673567167,55.096862381209206,0.0011672701387923944,,0.0036375280313436552,16.883917506246,True
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,40.0,3,300.90468612809985,460.7844532039819,-843.7473510641667,1445.5567233203665,0.3754042611752891,,0.4352453973672477,0.6530269935016539,False
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,40.0,3,-5.13623508935181,12.008517741462995,-34.96704687314294,24.69457669443932,0.5359697579046989,,0.5512831795591189,-0.4277159929253736,False
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,40.0,3,551.219169702381,869.8640485900152,-1609.6429174958976,2712.0812569006594,0.38688479765977574,,0.4352453973672477,0.6336842758312247,False
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,45.0,3,9138.658764275411,258.8618835605262,8495.610197187985,9781.707331362837,0.0002673473283143455,,0.0013264772182684658,35.30322285605497,True
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,45.0,3,2836.600615922362,2764.539901056298,-4030.8972079301134,9704.098439774838,0.2175132629888305,,0.27319743258750556,1.026066078785309,False
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,45.0,3,8864.48480396842,893.3700230154265,6645.230639248539,11083.738968688302,0.0033684941463020704,,0.008084385951124968,9.922523227327218,True
secondary_ttft_p95,ttft_p95,,kv_only,full,sharegpt,50.0,3,13940.702157778047,1938.4962837014825,9125.210435347328,18756.193880208768,0.006383594579967451,,0.010943304994229916,7.191503164070464,True
secondary_ttft_p95,ttft_p95,,state_only,full,sharegpt,50.0,3,8378.33917994673,1961.0916657144605,3506.717416946167,13249.960942947293,0.017776915071459325,,0.026665372607188986,4.272283303439746,True
secondary_ttft_p95,ttft_p95,,joint,full,sharegpt,50.0,3,13704.600051852567,795.6434709782674,11728.112100487524,15681.08800321761,0.001121635797274034,,0.0036375280313436552,17.224549125002373,True
secondary_tpot_p95,tpot_p95,,kv_only,full,random,30.0,3,5.638357732943661,0.9992382214183295,3.1561123840960628,8.12060308179126,0.010307565773708302,,0.016133581211021687,5.642656187571084,True
secondary_tpot_p95,tpot_p95,,state_only,full,random,30.0,3,-0.584983069136778,0.13359431908229374,-0.9168497552447106,-0.25311638302884537,0.016944141627283967,,0.021881497018290324,-4.378801981665328,True
secondary_tpot_p95,tpot_p95,,joint,full,random,30.0,3,10.401161255808718,2.380717550964439,4.487131006432067,16.315191505185368,0.01701894212533692,,0.021881497018290324,4.368918627745304,True
secondary_tpot_p95,tpot_p95,,kv_only,full,random,35.0,3,0.8365246711733919,5.001713443594717,-11.588420317428852,13.261469659775635,0.7993308814440934,,0.8463503450584517,0.16724762036191024,False
secondary_tpot_p95,tpot_p95,,state_only,full,random,35.0,3,-6.378514139504806,5.357361679914079,-19.68693832406547,6.929910045055858,0.17529703299448166,,0.210356439593378,-1.1906073400680135,False
secondary_tpot_p95,tpot_p95,,joint,full,random,35.0,3,3.8942553027193205,5.362565036592012,-9.427094736392686,17.215605341831328,0.33542254334613797,,0.389522953563257,0.7261926477621194,False
secondary_tpot_p95,tpot_p95,,kv_only,full,random,40.0,3,-4.74670204404849,0.10384978951589051,-5.004679222542248,-4.488724865554732,0.00015951521706739785,,0.000957091302404387,-45.707382423940075,True
secondary_tpot_p95,tpot_p95,,state_only,full,random,40.0,3,-3.0212188369332935,0.01921320428982482,-3.0689470822732106,-2.9734905915933765,1.3480475049539268e-05,,0.00018094689952635385,-157.24700530735052,True
secondary_tpot_p95,tpot_p95,,joint,full,random,40.0,3,-6.541678990943848,1.4271824814137117,-10.086996814573064,-2.996361167314632,0.015497836276383983,,0.021881497018290324,-4.583631789302735,True
secondary_tpot_p95,tpot_p95,,kv_only,full,random,45.0,3,-4.455099188114009,0.16695132300174417,-4.869829265609252,-4.040369110618767,0.00046777704638144497,,0.0018711081855257797,-26.685018770815407,True
secondary_tpot_p95,tpot_p95,,state_only,full,random,45.0,3,-3.0121185257053136,0.01128839735424416,-3.0401604592782143,-2.984076592132413,4.681619977345562e-06,,0.00016853831918444022,-266.83314124948225,True
secondary_tpot_p95,tpot_p95,,joint,full,random,45.0,3,-5.6605848647517165,0.3253602073600975,-6.468824425757842,-4.852345303745591,0.0010994318915110283,,0.003298295674533085,-17.397901577087378,True
secondary_tpot_p95,tpot_p95,,kv_only,full,random,50.0,3,-4.334779013818486,0.24478527924939691,-4.942859357283249,-3.7266986703537235,0.0010612644939651404,,0.003298295674533085,-17.708495490866678,True
secondary_tpot_p95,tpot_p95,,state_only,full,random,50.0,3,-3.0029113389786324,0.027969459967365672,-3.0723913292608565,-2.9334313486964083,2.8916321867810662e-05,,0.00026024689681029595,-107.36393703998512,True
secondary_tpot_p95,tpot_p95,,joint,full,random,50.0,3,-5.41839567318637,0.39614868198846787,-6.402483553574112,-4.434307792798628,0.0017770306190076006,,0.004381183905618484,-13.677681939994699,True
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,20.0,3,6.958554156998336,0.20019546615265787,6.461241049807081,7.45586726418959,0.00027578428250923514,,0.001418319167190352,34.75879994051479,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,20.0,3,0.1968186967597223,0.04345565099124472,0.0888688753437107,0.3047685181757339,0.01586380945867662,,0.021881497018290324,4.529185325042688,True
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,20.0,3,6.866054596736558,0.5411794965256752,5.521690200591071,8.210418992882044,0.002064431277384263,,0.004381183905618484,12.68720385900801,True
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,25.0,3,7.557088163897867,0.24931313950976838,6.9377599920067805,8.176416335788954,0.00036259669579497846,,0.0016316851310774032,30.3116321055424,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,25.0,3,-0.016771624172595406,0.20559905971601,-0.527508001913544,0.4939647535683532,0.9005870638294964,,0.9005870638294964,-0.08157442060173682,False
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,25.0,3,6.781061016573734,0.37762220099171206,5.842995466296059,7.719126566851409,0.0010321093564120234,,0.003298295674533085,17.957262572924208,True
